#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc
Chr3A_a	73000000	73500000	0.544936	0.455064
Chr3A_a	73500000	74000000	0.513660	0.486340
Chr3A_a	74000000	74500000	0.520282	0.479718
Chr3A_a	74500000	75000000	0.520196	0.479804
Chr3A_a	75000000	75500000	0.525888	0.474112
Chr3A_a	75500000	76000000	0.564962	0.435038
Chr3A_a	76000000	76500000	0.510820	0.489180
Chr3A_a	76500000	77000000	0.529012	0.470988
Chr3A_a	77000000	77500000	0.537014	0.462986
Chr3A_a	77500000	78000000	0.536324	0.463676
Chr3A_a	78000000	78500000	0.538910	0.461090
Chr3A_a	78500000	79000000	0.547730	0.452270
Chr3A_a	79000000	79500000	0.541038	0.458962
Chr3A_a	79500000	80000000	0.543816	0.456184
Chr3A_a	80000000	80500000	0.540878	0.459122
Chr3A_a	80500000	81000000	0.519962	0.480038
Chr3A_a	81000000	81500000	0.539446	0.460554
Chr3A_a	81500000	82000000	0.580426	0.419574
Chr3A_a	82000000	82500000	0.576010	0.423990
Chr3A_a	82500000	83000000	0.558758	0.441242
Chr3A_a	83000000	83500000	0.550174	0.449826
Chr3A_a	83500000	84000000	0.541236	0.458764
Chr3A_a	84000000	84500000	0.528108	0.471892
Chr3A_a	84500000	85000000	0.537982	0.462018
Chr3A_a	85000000	85500000	0.564942	0.435058
Chr3A_a	85500000	86000000	0.566690	0.433310
Chr3A_a	86000000	86500000	0.547920	0.452080
Chr3A_a	86500000	87000000	0.552320	0.447680
Chr3A_a	87000000	87500000	0.550184	0.449816
Chr3A_a	87500000	88000000	0.551682	0.448318
Chr3A_a	88000000	88500000	0.550412	0.449588
Chr3A_a	88500000	89000000	0.562328	0.437672
Chr3A_a	89000000	89500000	0.571532	0.428468
Chr3A_a	89500000	90000000	0.514440	0.485560
Chr3A_a	90000000	90500000	0.543096	0.456904
Chr3A_a	90500000	91000000	0.536500	0.463500
Chr3A_a	91000000	91500000	0.546036	0.453964
Chr3A_a	91500000	92000000	0.532686	0.467314
Chr3A_a	92000000	92500000	0.525570	0.474430
Chr3A_a	92500000	93000000	0.551764	0.448236
Chr3A_a	93000000	93500000	0.536770	0.463230
Chr3A_a	93500000	94000000	0.541296	0.458704
Chr3A_a	94000000	94500000	0.545318	0.454682
Chr3A_a	94500000	95000000	0.547540	0.452460
Chr3A_a	95000000	95500000	0.545644	0.454356
Chr3A_a	95500000	96000000	0.535450	0.464550
Chr3A_a	96000000	96500000	0.545072	0.454928
Chr3A_a	96500000	97000000	0.539074	0.460926
Chr3A_a	97000000	97500000	0.540164	0.459836
Chr3A_a	97500000	98000000	0.533672	0.466328
Chr3A_a	98000000	98500000	0.526052	0.473948
Chr3A_a	98500000	99000000	0.526660	0.473340
Chr3A_a	99000000	99500000	0.548674	0.451326
Chr3A_a	99500000	100000000	0.542652	0.457348
Chr3A_a	100000000	100500000	0.549738	0.450262
Chr3A_a	100500000	101000000	0.551818	0.448182
Chr3A_a	101000000	101500000	0.534904	0.465096
Chr3A_a	101500000	102000000	0.551142	0.448858
Chr3A_a	102000000	102500000	0.547528	0.452472
Chr3A_a	102500000	103000000	0.551046	0.448954
Chr3A_a	103000000	103500000	0.558858	0.441142
Chr3A_a	103500000	104000000	0.538290	0.461710
Chr3A_a	104000000	104500000	0.526820	0.473180
Chr3A_a	104500000	105000000	0.540968	0.459032
Chr3A_a	105000000	105500000	0.530802	0.469198
Chr3A_a	105500000	106000000	0.554072	0.445928
Chr3A_a	106000000	106500000	0.525686	0.474314
Chr3A_a	106500000	107000000	0.544228	0.455772
Chr3A_a	107000000	107500000	0.546540	0.453460
Chr3A_a	107500000	108000000	0.541372	0.458628
Chr3A_a	108000000	108500000	0.567638	0.432362
Chr3A_a	108500000	109000000	0.556396	0.443604
Chr3A_a	109000000	109500000	0.538640	0.461360
Chr3A_a	109500000	110000000	0.527606	0.472394
Chr3A_a	110000000	110500000	0.555124	0.444876
Chr3A_a	110500000	111000000	0.551378	0.448622
Chr3A_a	111000000	111500000	0.556158	0.443842
Chr3A_a	111500000	112000000	0.545674	0.454326
Chr3A_a	112000000	112500000	0.556924	0.443076
Chr3A_a	112500000	113000000	0.517638	0.482362
Chr3A_a	113000000	113500000	0.551410	0.448590
Chr3A_a	113500000	114000000	0.555246	0.444754
Chr3A_a	114000000	114500000	0.540570	0.459430
Chr3A_a	114500000	115000000	0.541234	0.458766
Chr3A_a	115000000	115500000	0.555884	0.444116
Chr3A_a	115500000	116000000	0.556596	0.443404
Chr3A_a	116000000	116500000	0.519940	0.480060
Chr3A_a	116500000	117000000	0.545006	0.454994
Chr3A_a	117000000	117500000	0.534968	0.465032
Chr3A_a	117500000	118000000	0.536606	0.463394
Chr3A_a	118000000	118500000	0.537876	0.462124
Chr3A_a	118500000	119000000	0.536100	0.463900
Chr3A_a	119000000	119500000	0.524946	0.475054
Chr3A_a	119500000	120000000	0.535976	0.464024
Chr3A_a	120000000	120500000	0.540404	0.459596
Chr3A_a	120500000	121000000	0.548392	0.451608
Chr3A_a	121000000	121500000	0.540798	0.459202
Chr3A_a	121500000	122000000	0.527828	0.472172
Chr3A_a	122000000	122500000	0.534116	0.465884
Chr3A_a	122500000	123000000	0.548472	0.451528
Chr3A_a	123000000	123500000	0.548154	0.451846
Chr3A_a	123500000	124000000	0.541548	0.458452
Chr3A_a	124000000	124500000	0.544906	0.455094
Chr3A_a	124500000	125000000	0.541176	0.458624
Chr3A_a	125000000	125500000	0.552892	0.447108
Chr3A_a	125500000	126000000	0.546786	0.453014
Chr3A_a	126000000	126500000	0.530886	0.468914
Chr3A_a	126500000	127000000	0.533812	0.465988
Chr3A_a	127000000	127500000	0.525080	0.474920
Chr3A_a	127500000	128000000	0.546702	0.453098
Chr3A_a	128000000	128500000	0.545136	0.454664
Chr3A_a	128500000	129000000	0.559168	0.440832
Chr3A_a	129000000	129500000	0.547702	0.452298
Chr3A_a	129500000	130000000	0.551550	0.448450
Chr3A_a	130000000	130500000	0.547500	0.452500
Chr3A_a	130500000	131000000	0.542472	0.457528
Chr3A_a	131000000	131500000	0.536662	0.463338
Chr3A_a	131500000	132000000	0.539568	0.460432
Chr3A_a	132000000	132500000	0.545878	0.454122
Chr3A_a	132500000	133000000	0.559814	0.440186
Chr3A_a	133000000	133500000	0.542932	0.457068
Chr3A_a	133500000	134000000	0.528900	0.470900
Chr3A_a	134000000	134099696	0.514665	0.485335
Chr5B_a	0	500000	0.534576	0.465024
Chr5B_a	500000	1000000	0.550432	0.449568
Chr5B_a	1000000	1500000	0.537672	0.462328
Chr5B_a	1500000	2000000	0.537658	0.462342
Chr5B_a	2000000	2500000	0.534180	0.465820
Chr5B_a	2500000	3000000	0.554552	0.445448
Chr5B_a	3000000	3500000	0.543750	0.456250
Chr5B_a	3500000	4000000	0.538322	0.461678
Chr5B_a	4000000	4500000	0.545526	0.454474
Chr5B_a	4500000	5000000	0.544924	0.455076
Chr5B_a	5000000	5500000	0.547842	0.452158
Chr5B_a	5500000	6000000	0.546762	0.453238
Chr5B_a	6000000	6500000	0.552758	0.447242
Chr5B_a	6500000	7000000	0.529968	0.470032
Chr5B_a	7000000	7500000	0.557078	0.442922
Chr5B_a	7500000	8000000	0.555490	0.444510
Chr5B_a	8000000	8500000	0.544108	0.455892
Chr5B_a	8500000	9000000	0.547006	0.452994
Chr5B_a	9000000	9500000	0.550262	0.449738
Chr5B_a	9500000	10000000	0.539660	0.460340
Chr5B_a	10000000	10500000	0.543392	0.456608
Chr5B_a	10500000	11000000	0.528904	0.471096
Chr5B_a	11000000	11500000	0.554720	0.445280
Chr5B_a	11500000	12000000	0.555534	0.444466
Chr5B_a	12000000	12500000	0.530328	0.469672
Chr5B_a	12500000	13000000	0.532220	0.467780
Chr5B_a	13000000	13500000	0.541640	0.458360
Chr5B_a	13500000	14000000	0.548616	0.451384
Chr5B_a	14000000	14500000	0.544690	0.455310
Chr5B_a	14500000	15000000	0.555186	0.444814
Chr5B_a	15000000	15500000	0.538278	0.461722
Chr5B_a	15500000	16000000	0.537626	0.462374
Chr5B_a	16000000	16500000	0.540920	0.459080
Chr5B_a	16500000	17000000	0.548002	0.451998
Chr5B_a	17000000	17500000	0.539698	0.460302
Chr5B_a	17500000	18000000	0.539710	0.460290
Chr5B_a	18000000	18500000	0.518934	0.481066
Chr5B_a	18500000	19000000	0.536226	0.463774
Chr5B_a	19000000	19500000	0.544206	0.455594
Chr5B_a	19500000	20000000	0.541726	0.458274
Chr5B_a	20000000	20500000	0.533610	0.466390
Chr5B_a	20500000	21000000	0.551044	0.448956
Chr5B_a	21000000	21500000	0.538692	0.461308
Chr5B_a	21500000	22000000	0.530244	0.469756
Chr5B_a	22000000	22500000	0.543296	0.456704
Chr5B_a	22500000	23000000	0.542088	0.457912
Chr5B_a	23000000	23500000	0.542980	0.457020
Chr5B_a	23500000	24000000	0.543256	0.456744
Chr5B_a	24000000	24500000	0.550236	0.449764
Chr5B_a	24500000	25000000	0.557676	0.442324
Chr5B_a	25000000	25500000	0.531642	0.468358
Chr5B_a	25500000	26000000	0.549126	0.450874
Chr5B_a	26000000	26500000	0.558052	0.441948
Chr5B_a	26500000	27000000	0.514968	0.485032
Chr5B_a	27000000	27500000	0.538626	0.461374
Chr5B_a	27500000	28000000	0.525536	0.474464
Chr5B_a	28000000	28500000	0.531578	0.468422
Chr5B_a	28500000	29000000	0.530602	0.469398
Chr5B_a	29000000	29500000	0.529834	0.470166
Chr5B_a	29500000	30000000	0.520100	0.479900
Chr5B_a	30000000	30500000	0.522208	0.477792
Chr5B_a	30500000	31000000	0.511952	0.488048
Chr5B_a	31000000	31500000	0.536502	0.463498
Chr5B_a	31500000	32000000	0.542458	0.457542
Chr5B_a	32000000	32500000	0.534894	0.465106
Chr5B_a	32500000	33000000	0.526924	0.473076
Chr5B_a	33000000	33500000	0.540746	0.459254
Chr5B_a	33500000	34000000	0.531860	0.468140
Chr5B_a	34000000	34500000	0.526950	0.473050
Chr5B_a	34500000	35000000	0.514702	0.485298
Chr5B_a	35000000	35500000	0.544940	0.455060
Chr5B_a	35500000	36000000	0.530582	0.469418
Chr5B_a	36000000	36500000	0.527618	0.472382
Chr5B_a	36500000	37000000	0.522646	0.477354
Chr5B_a	37000000	37500000	0.531618	0.468382
Chr5B_a	37500000	38000000	0.539472	0.460528
Chr5B_a	38000000	38500000	0.512460	0.487540
Chr5B_a	38500000	39000000	0.505194	0.494806
Chr5B_a	39000000	39500000	0.547444	0.452556
Chr5B_a	39500000	40000000	0.518484	0.481516
Chr5B_a	40000000	40500000	0.527238	0.472762
Chr5B_a	40500000	41000000	0.509802	0.490198
Chr5B_a	41000000	41500000	0.532330	0.467670
Chr5B_a	41500000	42000000	0.532070	0.467930
Chr5B_a	42000000	42500000	0.536268	0.463732
Chr5B_a	42500000	43000000	0.536754	0.463246
Chr5B_a	43000000	43500000	0.541022	0.458978
Chr5B_a	43500000	44000000	0.535794	0.464206
Chr5B_a	44000000	44500000	0.518512	0.481488
Chr5B_a	44500000	45000000	0.529214	0.470786
Chr5B_a	45000000	45500000	0.503360	0.496640
Chr5B_a	45500000	46000000	0.520028	0.479972
Chr5B_a	46000000	46500000	0.545830	0.454170
Chr5B_a	46500000	47000000	0.539216	0.460784
Chr5B_a	47000000	47500000	0.529478	0.470522
Chr5B_a	47500000	48000000	0.526530	0.473470
Chr5B_a	48000000	48500000	0.540488	0.459512
Chr5B_a	48500000	49000000	0.533578	0.466422
Chr5B_a	49000000	49500000	0.537978	0.462022
Chr5B_a	49500000	50000000	0.540724	0.459276
Chr5B_a	50000000	50500000	0.528812	0.471188
Chr5B_a	50500000	51000000	0.487728	0.512272
Chr5B_a	51000000	51500000	0.485950	0.514050
Chr5B_a	51500000	52000000	0.548098	0.451902
Chr5B_a	52000000	52500000	0.560688	0.439312
Chr5B_a	52500000	53000000	0.548060	0.451940
Chr5B_a	53000000	53500000	0.518582	0.481418
Chr5B_a	53500000	54000000	0.540678	0.459322
Chr5B_a	54000000	54500000	0.531626	0.468374
Chr5B_a	54500000	55000000	0.524604	0.475396
Chr5B_a	55000000	55500000	0.544514	0.455486
Chr5B_a	55500000	56000000	0.527780	0.472220
Chr5B_a	56000000	56500000	0.540546	0.459454
Chr5B_a	56500000	57000000	0.529940	0.470060
Chr5B_a	57000000	57500000	0.528404	0.471396
Chr5B_a	57500000	58000000	0.531804	0.468196
Chr5B_a	58000000	58500000	0.535412	0.464588
Chr5B_a	58500000	59000000	0.542646	0.457354
Chr5B_a	59000000	59500000	0.520828	0.479172
Chr5B_a	59500000	60000000	0.538378	0.461622
Chr5B_a	60000000	60500000	0.535486	0.464514
Chr5B_a	60500000	61000000	0.542724	0.457276
Chr5B_a	61000000	61500000	0.526150	0.473850
Chr5B_a	61500000	62000000	0.532666	0.467334
Chr5B_a	62000000	62500000	0.526322	0.473678
Chr5B_a	62500000	63000000	0.538072	0.461928
Chr5B_a	63000000	63500000	0.530312	0.469688
Chr5B_a	63500000	64000000	0.530364	0.469636
Chr5B_a	64000000	64500000	0.527306	0.472694
Chr5B_a	64500000	65000000	0.532372	0.467628
Chr5B_a	65000000	65500000	0.522308	0.477692
Chr5B_a	65500000	66000000	0.498006	0.501994
Chr5B_a	66000000	66500000	0.527816	0.472184
Chr5B_a	66500000	67000000	0.526862	0.473138
Chr5B_a	67000000	67500000	0.518826	0.481174
Chr5B_a	67500000	68000000	0.535852	0.464148
Chr5B_a	68000000	68500000	0.533296	0.466704
Chr5B_a	68500000	69000000	0.549558	0.450442
Chr5B_a	69000000	69500000	0.544176	0.455824
Chr5B_a	69500000	70000000	0.557804	0.442196
Chr5B_a	70000000	70500000	0.512108	0.487892
Chr5B_a	70500000	71000000	0.546220	0.453780
Chr5B_a	71000000	71500000	0.547686	0.452314
Chr5B_a	71500000	72000000	0.550554	0.449446
Chr5B_a	72000000	72500000	0.544444	0.455556
Chr5B_a	72500000	73000000	0.541546	0.458454
Chr5B_a	73000000	73500000	0.544460	0.455540
Chr5B_a	73500000	74000000	0.549974	0.450026
Chr5B_a	74000000	74500000	0.536488	0.463512
Chr5B_a	74500000	75000000	0.539488	0.460512
Chr5B_a	75000000	75500000	0.536320	0.463680
Chr5B_a	75500000	76000000	0.543068	0.456932
Chr5B_a	76000000	76500000	0.550690	0.449310
Chr5B_a	76500000	77000000	0.565490	0.434510
Chr5B_a	77000000	77500000	0.521204	0.478796
Chr5B_a	77500000	78000000	0.550918	0.449082
Chr5B_a	78000000	78500000	0.549042	0.450958
Chr5B_a	78500000	79000000	0.550552	0.449448
Chr5B_a	79000000	79500000	0.553984	0.446016
Chr5B_a	79500000	80000000	0.538000	0.461800
Chr5B_a	80000000	80500000	0.529628	0.470372
Chr5B_a	80500000	81000000	0.541502	0.458498
Chr5B_a	81000000	81500000	0.505670	0.494330
Chr5B_a	81500000	82000000	0.549798	0.450202
Chr5B_a	82000000	82500000	0.552480	0.447520
Chr5B_a	82500000	83000000	0.555714	0.444286
Chr5B_a	83000000	83500000	0.546872	0.453128
Chr5B_a	83500000	84000000	0.559018	0.440982
Chr5B_a	84000000	84500000	0.533892	0.466108
Chr5B_a	84500000	85000000	0.549038	0.450962
Chr5B_a	85000000	85500000	0.545402	0.454598
Chr5B_a	85500000	86000000	0.544684	0.455316
Chr5B_a	86000000	86500000	0.549488	0.450512
Chr5B_a	86500000	87000000	0.539440	0.460560
Chr5B_a	87000000	87500000	0.550268	0.449732
Chr5B_a	87500000	88000000	0.551640	0.448160
Chr5B_a	88000000	88500000	0.551988	0.448012
Chr5B_a	88500000	89000000	0.540630	0.459370
Chr5B_a	89000000	89500000	0.547386	0.452614
Chr5B_a	89500000	90000000	0.560626	0.439374
Chr5B_a	90000000	90500000	0.555750	0.444250
Chr5B_a	90500000	91000000	0.549358	0.450642
Chr5B_a	91000000	91500000	0.550742	0.449258
Chr5B_a	91500000	92000000	0.541254	0.458746
Chr5B_a	92000000	92500000	0.545858	0.453942
Chr5B_a	92500000	93000000	0.549366	0.450634
Chr5B_a	93000000	93500000	0.544298	0.455702
Chr5B_a	93500000	94000000	0.557880	0.442120
Chr5B_a	94000000	94500000	0.550340	0.449660
Chr5B_a	94500000	95000000	0.539072	0.460928
Chr5B_a	95000000	95500000	0.545674	0.454326
Chr5B_a	95500000	96000000	0.540716	0.459284
Chr5B_a	96000000	96500000	0.530004	0.469996
Chr5B_a	96500000	97000000	0.551226	0.448774
Chr5B_a	97000000	97500000	0.549734	0.450266
Chr5B_a	97500000	98000000	0.546320	0.453680
Chr5B_a	98000000	98500000	0.548096	0.451704
Chr5B_a	98500000	99000000	0.561182	0.438818
Chr5B_a	99000000	99500000	0.563734	0.436266
Chr5B_a	99500000	100000000	0.543466	0.456534
Chr5B_a	100000000	100500000	0.548152	0.451848
Chr5B_a	100500000	101000000	0.541676	0.458324
Chr5B_a	101000000	101500000	0.549706	0.450294
Chr5B_a	101500000	102000000	0.544068	0.455732
Chr5B_a	102000000	102500000	0.547650	0.452350
Chr5B_a	102500000	103000000	0.543960	0.456040
Chr5B_a	103000000	103500000	0.553136	0.446864
Chr5B_a	103500000	104000000	0.539694	0.460306
Chr5B_a	104000000	104500000	0.532302	0.467698
Chr5B_a	104500000	105000000	0.554868	0.445132
Chr5B_a	105000000	105500000	0.539918	0.460082
Chr5B_a	105500000	106000000	0.547364	0.452636
Chr5B_a	106000000	106500000	0.542376	0.457624
Chr5B_a	106500000	107000000	0.547790	0.452210
Chr5B_a	107000000	107500000	0.550128	0.449872
Chr5B_a	107500000	108000000	0.544544	0.455456
Chr5B_a	108000000	108500000	0.541968	0.458032
Chr5B_a	108500000	109000000	0.561068	0.438932
Chr5B_a	109000000	109500000	0.537062	0.462938
Chr5B_a	109500000	110000000	0.525876	0.474124
Chr5B_a	110000000	110500000	0.552508	0.447492
Chr5B_a	110500000	111000000	0.555612	0.444388
Chr5B_a	111000000	111500000	0.542384	0.457616
Chr5B_a	111500000	112000000	0.536466	0.463534
Chr5B_a	112000000	112260586	0.529215	0.470785
Chr5A_a	0	500000	0.538378	0.461622
Chr5A_a	500000	1000000	0.542860	0.457140
Chr5A_a	1000000	1500000	0.531832	0.467968
Chr5A_a	1500000	2000000	0.544426	0.455574
Chr5A_a	2000000	2500000	0.533658	0.466342
Chr5A_a	2500000	3000000	0.545882	0.453918
Chr5A_a	3000000	3500000	0.526422	0.473178
Chr5A_a	3500000	4000000	0.535130	0.464670
Chr5A_a	4000000	4500000	0.525410	0.474590
Chr5A_a	4500000	5000000	0.546542	0.453258
Chr5A_a	5000000	5500000	0.542224	0.457376
Chr5A_a	5500000	6000000	0.531926	0.467874
Chr5A_a	6000000	6500000	0.532492	0.467308
Chr5A_a	6500000	7000000	0.549866	0.449934
Chr5A_a	7000000	7500000	0.548722	0.451278
Chr5A_a	7500000	8000000	0.537842	0.462158
Chr5A_a	8000000	8500000	0.545814	0.454186
Chr5A_a	8500000	9000000	0.546604	0.453396
Chr5A_a	9000000	9500000	0.529244	0.470756
Chr5A_a	9500000	10000000	0.538982	0.461018
Chr5A_a	10000000	10500000	0.552354	0.447646
Chr5A_a	10500000	11000000	0.544854	0.455146
Chr5A_a	11000000	11500000	0.533664	0.466336
Chr5A_a	11500000	12000000	0.553678	0.446322
Chr5A_a	12000000	12500000	0.533700	0.466300
Chr5A_a	12500000	13000000	0.540026	0.459974
Chr5A_a	13000000	13500000	0.547100	0.452900
Chr5A_a	13500000	14000000	0.530580	0.469420
Chr5A_a	14000000	14500000	0.541818	0.458182
Chr5A_a	14500000	15000000	0.558346	0.441654
Chr5A_a	15000000	15500000	0.536844	0.463156
Chr5A_a	15500000	16000000	0.555152	0.444848
Chr5A_a	16000000	16500000	0.550528	0.449472
Chr5A_a	16500000	17000000	0.528782	0.471218
Chr5A_a	17000000	17500000	0.552954	0.447046
Chr5A_a	17500000	18000000	0.548316	0.451684
Chr5A_a	18000000	18500000	0.552028	0.447972
Chr5A_a	18500000	19000000	0.517384	0.482616
Chr5A_a	19000000	19500000	0.536538	0.463462
Chr5A_a	19500000	20000000	0.551374	0.448626
Chr5A_a	20000000	20500000	0.544896	0.455104
Chr5A_a	20500000	21000000	0.557316	0.442684
Chr5A_a	21000000	21500000	0.536654	0.463346
Chr5A_a	21500000	22000000	0.538392	0.461608
Chr5A_a	22000000	22500000	0.551302	0.448698
Chr5A_a	22500000	23000000	0.534052	0.465748
Chr5A_a	23000000	23500000	0.542424	0.457576
Chr5A_a	23500000	24000000	0.538038	0.461962
Chr5A_a	24000000	24500000	0.543820	0.456180
Chr5A_a	24500000	25000000	0.538866	0.461134
Chr5A_a	25000000	25500000	0.531462	0.468538
Chr5A_a	25500000	26000000	0.523486	0.476514
Chr5A_a	26000000	26500000	0.548072	0.451928
Chr5A_a	26500000	27000000	0.509474	0.490526
Chr5A_a	27000000	27500000	0.556236	0.443764
Chr5A_a	27500000	28000000	0.543690	0.456310
Chr5A_a	28000000	28500000	0.538448	0.461552
Chr5A_a	28500000	29000000	0.536436	0.463564
Chr5A_a	29000000	29500000	0.541290	0.458710
Chr5A_a	29500000	30000000	0.543816	0.456184
Chr5A_a	30000000	30500000	0.546682	0.453318
Chr5A_a	30500000	31000000	0.539454	0.460546
Chr5A_a	31000000	31500000	0.536910	0.463090
Chr5A_a	31500000	32000000	0.522564	0.477436
Chr5A_a	32000000	32500000	0.538748	0.461252
Chr5A_a	32500000	33000000	0.550586	0.449414
Chr5A_a	33000000	33500000	0.546252	0.453748
Chr5A_a	33500000	34000000	0.543700	0.456300
Chr5A_a	34000000	34500000	0.541388	0.458612
Chr5A_a	34500000	35000000	0.552238	0.447762
Chr5A_a	35000000	35500000	0.552692	0.447308
Chr5A_a	35500000	36000000	0.529854	0.470146
Chr5A_a	36000000	36500000	0.534596	0.465404
Chr5A_a	36500000	37000000	0.548766	0.451234
Chr5A_a	37000000	37500000	0.540608	0.459392
Chr5A_a	37500000	38000000	0.555092	0.444908
Chr5A_a	38000000	38500000	0.524268	0.475732
Chr5A_a	38500000	39000000	0.541082	0.458918
Chr5A_a	39000000	39500000	0.531584	0.468416
Chr5A_a	39500000	40000000	0.529914	0.470086
Chr5A_a	40000000	40500000	0.535550	0.464450
Chr5A_a	40500000	41000000	0.554002	0.445998
Chr5A_a	41000000	41500000	0.536798	0.463202
Chr5A_a	41500000	42000000	0.559632	0.440368
Chr5A_a	42000000	42500000	0.543732	0.456268
Chr5A_a	42500000	43000000	0.564792	0.435208
Chr5A_a	43000000	43500000	0.544564	0.455436
Chr5A_a	43500000	44000000	0.558118	0.441882
Chr5A_a	44000000	44500000	0.547470	0.452530
Chr5A_a	44500000	45000000	0.574132	0.425868
Chr5A_a	45000000	45500000	0.555918	0.444082
Chr5A_a	45500000	46000000	0.538310	0.461690
Chr5A_a	46000000	46500000	0.563388	0.436612
Chr5A_a	46500000	47000000	0.560984	0.439016
Chr5A_a	47000000	47500000	0.547702	0.452298
Chr5A_a	47500000	48000000	0.528886	0.471114
Chr5A_a	48000000	48500000	0.547554	0.452446
Chr5A_a	48500000	49000000	0.542374	0.457626
Chr5A_a	49000000	49500000	0.538700	0.461300
Chr5A_a	49500000	50000000	0.543144	0.456856
Chr5A_a	50000000	50500000	0.534756	0.465244
Chr5A_a	50500000	51000000	0.539504	0.460496
Chr5A_a	51000000	51500000	0.537628	0.462372
Chr5A_a	51500000	52000000	0.547296	0.452704
Chr5A_a	52000000	52500000	0.527610	0.472390
Chr5A_a	52500000	53000000	0.537336	0.462664
Chr5A_a	53000000	53500000	0.534242	0.465758
Chr5A_a	53500000	54000000	0.557756	0.442244
Chr5A_a	54000000	54500000	0.533138	0.466862
Chr5A_a	54500000	55000000	0.508538	0.491462
Chr5A_a	55000000	55500000	0.526900	0.473100
Chr5A_a	55500000	56000000	0.503426	0.496574
Chr5A_a	56000000	56500000	0.521886	0.478114
Chr5A_a	56500000	57000000	0.526864	0.473136
Chr5A_a	57000000	57500000	0.533136	0.466864
Chr5A_a	57500000	58000000	0.560248	0.439752
Chr5A_a	58000000	58500000	0.538910	0.461090
Chr5A_a	58500000	59000000	0.518336	0.481664
Chr5A_a	59000000	59500000	0.548274	0.451726
Chr5A_a	59500000	60000000	0.541890	0.458110
Chr5A_a	60000000	60500000	0.576206	0.423794
Chr5A_a	60500000	61000000	0.541790	0.458210
Chr5A_a	61000000	61500000	0.560094	0.439906
Chr5A_a	61500000	62000000	0.555070	0.444930
Chr5A_a	62000000	62500000	0.532450	0.467550
Chr5A_a	62500000	63000000	0.548548	0.451452
Chr5A_a	63000000	63500000	0.558850	0.441150
Chr5A_a	63500000	64000000	0.567150	0.432850
Chr5A_a	64000000	64500000	0.561330	0.438670
Chr5A_a	64500000	65000000	0.550454	0.449546
Chr5A_a	65000000	65500000	0.528916	0.471084
Chr5A_a	65500000	66000000	0.545064	0.454936
Chr5A_a	66000000	66500000	0.538690	0.461310
Chr5A_a	66500000	67000000	0.533156	0.466844
Chr5A_a	67000000	67500000	0.525566	0.474434
Chr5A_a	67500000	68000000	0.552376	0.447624
Chr5A_a	68000000	68500000	0.551854	0.448146
Chr5A_a	68500000	69000000	0.535966	0.464034
Chr5A_a	69000000	69500000	0.534926	0.465074
Chr5A_a	69500000	70000000	0.523780	0.476220
Chr5A_a	70000000	70500000	0.547408	0.452592
Chr5A_a	70500000	71000000	0.538618	0.461382
Chr5A_a	71000000	71500000	0.563076	0.436924
Chr5A_a	71500000	72000000	0.554608	0.445392
Chr5A_a	72000000	72500000	0.539862	0.460138
Chr5A_a	72500000	73000000	0.527362	0.472638
Chr5A_a	73000000	73500000	0.554770	0.445230
Chr5A_a	73500000	74000000	0.534114	0.465886
Chr5A_a	74000000	74500000	0.535814	0.464186
Chr5A_a	74500000	75000000	0.545172	0.454828
Chr5A_a	75000000	75500000	0.539428	0.460572
Chr5A_a	75500000	76000000	0.533554	0.466446
Chr5A_a	76000000	76500000	0.536134	0.463866
Chr5A_a	76500000	77000000	0.539364	0.460636
Chr5A_a	77000000	77500000	0.519708	0.480292
Chr5A_a	77500000	78000000	0.549608	0.450392
Chr5A_a	78000000	78500000	0.537950	0.462050
Chr5A_a	78500000	79000000	0.539206	0.460794
Chr5A_a	79000000	79500000	0.545020	0.454980
Chr5A_a	79500000	80000000	0.540198	0.459802
Chr5A_a	80000000	80500000	0.524784	0.475216
Chr5A_a	80500000	81000000	0.537326	0.462674
Chr5A_a	81000000	81500000	0.541924	0.458076
Chr5A_a	81500000	82000000	0.536966	0.463034
Chr5A_a	82000000	82500000	0.553072	0.446928
Chr5A_a	82500000	83000000	0.536752	0.463248
Chr5A_a	83000000	83500000	0.536810	0.463190
Chr5A_a	83500000	84000000	0.535498	0.464502
Chr5A_a	84000000	84500000	0.551106	0.448894
Chr5A_a	84500000	85000000	0.548214	0.451786
Chr5A_a	85000000	85500000	0.553566	0.446434
Chr5A_a	85500000	86000000	0.560810	0.439190
Chr5A_a	86000000	86500000	0.543228	0.456772
Chr5A_a	86500000	87000000	0.538766	0.461234
Chr5A_a	87000000	87500000	0.540024	0.459976
Chr5A_a	87500000	88000000	0.536068	0.463932
Chr5A_a	88000000	88500000	0.551454	0.448546
Chr5A_a	88500000	89000000	0.554926	0.445074
Chr5A_a	89000000	89500000	0.531776	0.468224
Chr5A_a	89500000	90000000	0.525832	0.474168
Chr5A_a	90000000	90500000	0.535336	0.464664
Chr5A_a	90500000	91000000	0.554300	0.445700
Chr5A_a	91000000	91500000	0.543926	0.456074
Chr5A_a	91500000	92000000	0.542898	0.457102
Chr5A_a	92000000	92500000	0.545546	0.454454
Chr5A_a	92500000	93000000	0.541622	0.458378
Chr5A_a	93000000	93500000	0.533898	0.466102
Chr5A_a	93500000	94000000	0.548200	0.451800
Chr5A_a	94000000	94500000	0.536422	0.463578
